"paretrevung ta nu 'emanan nu piyakare'alri, ai?","Can I make an appointment with you tomorrow afternoon?","我和您約明天下午好嗎?"
"ai, paretrevung ta i iyan?","Sure, where should we meet?","可以，我們約哪裡見面?"
"paretrevung ta i takesiyan, ai? sasirep semasasing mi.","How about meeting at school? We need to shoot a video.","我們約學校好嗎?我們要錄影。"
"muvakavakar na sakura i naniyam zekalr zi salaw vulay. nu muvakar na sakura mu, alamu lra.","The cherry blossoms in our tribe are beautiful when they bloom. Come find me when the flowers bloom!"," 我們部落的櫻花盛開很漂亮。等花開的時候你來找我吧!"
"kemazu mu, alamu lra nu 'Amiyan lra.","Then come during our Harvest Festival!"," 那你年祭的時候來吧!"
"ai mu. salaw ku talrima.","Alright! I’m looking forward to it!"," 好啊!我很期待!"
"kiumalr ku ziya, man veliyas u muruma' i zekalr?","May I ask why you decided to move back to the tribe?"," 請問你為甚麼要搬回部落生活?"
"vaveliyas ku mukuwa patakesiya.","I want to return to teach at the local school."," 我要回去教書。"
"man 'azi u muwai patakesi i tokay?","Why not teach in the city?"," 為甚麼不在都市教書?"
"'alra na sare'ez ku kanangku zekalr, zi mianger ku pavales kanangku zekalr.","Because I miss my hometown and I also want to give back to the tribe."," 因為我懷念我的故鄉，也希望能回饋部落。"
"sayhu u temenun, i eman na panadam kannu?","You’re very skilled at weaving, who taught you?","你很會織布，是誰教你的?"
"man mianger u menadam temenun?","How did you develop an interest in learning weaving?","你怎麼會想要學織布?"
"a temenun mu, nanta kakuwayanan. maranger ku patrungutrungulr za nanta kakuwayanan.","Weaving is a part of our culture, and I want to ensure its continuity.","織布是我們的文化，我想要讓文化延續。"
"pamelri tavu' i ini na temuwakutra kana dawa.","This millet wine is delicious.","這個小米酒真好喝。"
"mau i inku na temuwakutra.","I made it myself!","是我自己釀的喔!"
"sayhu u awa! kasawariyan ta temuwakutra kanini?","You’re really talented. Does it take a long time to make?","你真厲害，這要釀很久嗎?"
"amanan, karuwa a saya liyusan. ta ta'uraw ziya na ziketran zi na veras zi, puwayay za pikak pukasayaw tremiyur. maruwa ta avakanay kana dalilr lra.","No, it only takes about a week. After steaming the sticky rice and white rice, we mix it with yeast powder, and then it can be stored in a jar.","不用，大約一周就好了。把糯米和白米先蒸熟，再加入麴粉一起拌勻，就可以裝到甕裡了。"
"ulra a eman nu naniwanan?","What do you sell?","你有賣甚麼?"
"manueman paisu nu tremima' ta kanini na zuwaya.","How much for both?","兩個都買多少錢?"
"a zuwa leman lima pulu' paisu peniya.","250 dollars in total.","總共250元。"
"a lima leman i ini.","It’s 500 dollars.","這件500元。"
"pazangal lra, 'azi maruwa pulusu za saema?","It’s too expensive. Can’t you lower the price a bit?","太貴了，不能低一些嗎?"
"'azi maruwa, kasipun ku nu ku pulusuwaw.","No, if I lower it further, I’ll lose money.","不行，再低我會虧錢。"
"ai, nu kemazu mu, verayay ku za saya a kiping na 'uze'uzem.","Alright then, I’ll take a black piece of clothing.","好吧!那我要一件黑色的衣服。"
"aelak ku kanini na kamutr zi na siuy.","I want this knife and this pot.","我要這把刀和這個鍋子。"
"a zuwa kuzulr paisu peniya. dinawayan kanangku lima i ini, kasawariyan zi 'azi kakuwatreng.","It’s a total of 2000 dollars. I handmade these, and they are guaranteed to last a long time.","總共2000元，這是我自己手工打造的，保證可以用很久。"
"ku palrazamaw ku 'ali'an mu, karuwa pulusu ziya za saema?","I’ll introduce my friend to buy. Can you give a further discount?","我介紹朋友來買，可以再便宜一些嗎?"
"ai mu, ku lehetranay kannu za zuwa pulu' pasēnto.","Alright! I’ll give you a 20% discount.","好啦!幫你打八折。"
"manueman paisu na kiping?","How much for the clothes?","請問衣服多少錢?"
"na kiping a saya mu, telu leman lima pulu' paisu, a teluwa mu sa kuzulr.","One piece of clothing is 350 dollars, three pieces for 1000 dollars.","衣服一件350元，三件1000元。"
"tremima' ku za saya, verayay ku kana vekal.","I’ll just buy one piece, please give me a new one.","我買一件就好，請給我新的。"
"'inavayan. maranger ku tremima' za kinaveras zi za 'alum na milramumu.","Hello, I would like to buy sticky rice and braised pork with maqaw pepper.","你好，我想要買糯米飯和山胡椒滷肉。"
"uniyan lra na maderu. ulra ziya na 'avay na mitana'. tratrima' u?","The rice is sold out. I have tana pancakes, would you like to buy them?","飯賣完了。我還有刺蔥油餅，你要買嗎?"
"ai, ku avakanay kannu na 'avay za luvuk.","Okay, I’ll pack it in a bag for you. That’ll be 50 dollars.","好，我幫你用袋子裝起來，這樣50元。"
"meredek ku i takesiyan a pituwa tuki harem kana wari.","I arrived at school at seven today.","我今天七點到學校。"
"kemiyarakaz lra temakesi, musavak na sinsi kana talrevaw, kema na pancang, “katikezir! sungal!”","It’s time for class , the teacher walked into the classroom, and the monitor said: “Stand up! Salute!”","上課了，老師走進教室，班長說:「起立!敬禮!」"
"kema'izang mi marengay, “'inavayan sinsi.”","We said loudly, “Hi, teacher.”","我們大聲的說:「老師好。」"
"a temakesi mi mu, tu panadamaw mi kana sinsi za aiyupan. kananta piningaiyan.","In class, the teacher taught us the Pinuyumayan language of numbers.","上課的時候，老師教我們數字的族語。"
"iturus mi kana sinsi miyup, zi semenay mi kana senay na aiyupan.","We followed the teacher to read, we sang the number song.","我們跟著老師唸，我們唱了數字歌。"
"sazu ku nilrazalrazam nanta piningaiyan.","I have learned many Pinuyumayan languages.","我學會好多族語。"
"kana wariwari mukuwa ku i takesiyan, kana wariwari menadanadam ku kanata piningaiyan, rarengay ku pakinger kani inani.","I go to school every day, I learn the Pinuyumayan language every day, and I want to tell my mother.","我天天上學，我天天學族語，我要講給媽媽聽。"
"i Inor nanku ngadan.","My name is Inor.","我的名字是Inor。"
"i Asing tu ngadan ni amalri","My dad’s name is Asing.","我爸爸的名字是Asing。"
"muketrep ku 'ami harem kana 'ami.","I am 10 years old.","我今年10歲。"
"ulra i ivalri, i Singkay nantu ngadan, muketrep misama' za saya nantu 'ami harem.","I have a brother, his name is Singkay, he is 11 years old.","我有一個哥哥，他叫Singkay，他今年11歲。"
"mukasa mi temakesi kana maresan na takesiyan.","We study in the same school.","我們在同一間學校讀書。"
"sahar mi semenay iniyam i ivalri na ma'inayan.","Both my brother and I like to sing.","我和哥哥都喜歡唱歌。"
"sahar ku melrangulranguya nu katalaulepan, marelrang mi saruma'enan mukuwa melrangulranguya.","I like swimming. During the holidays, our whole family go swimming together.","我喜歡游泳，放假的時候，我們全家會一起去游泳。"
"sahar ku malrazam za vekal za 'ali'an, karuwa mi mukasa semenasenay zi melrangulranguy.","I love meeting new people, we can sing and swim together.","我喜歡認識新朋友，我們可以一起唱歌和游泳。"
"a alrak ku za Pinuyumayan.","I am an Pinuyumayan child.","我是卑南族的小孩。"
"lralruwatr mi saruma'enan.","There are five people in our family.","我們家共有五個人。"
"tatelu mi maruwadiyadi.","There are three brothers and sisters in our family.","我們家有三個兄弟姊妹。"
"i inku, i amalri, i inani, i ivalri na ma'inayan zi i ivalri na vavayan mukasa mi kazu.","I live with my father, mother, brother and sister.","我跟爸爸、媽媽、哥哥和姊姊住在一起。"
"tihasar i amalri, a kinsas i intaw.","My father is tall and he is a policeman.","我的爸爸很高，我的爸爸是警察。"
"nu kazu i ruma' i amalri, temarapinuyumayan kimazayar kaniyam.","My father speaks the Pinuyumayan language with us at home.","爸爸在家會和我們說族語。"
"kana katalaulepan nu derun murumaruma' mi i zekalr.","We will all go back to the tribe during the summer vacation.","我們暑假都會回部落。"
"mukasa mi mukuwa kikakiyasa iniyam na ivalri.","My brothers and sisters and I will catch frogs together.","我和兄姊會一起抓青蛙。"
"marelrang mi iniyam i inani mukuwa muzangiya harem kana wari.","I went out with my mother today.","今天我和媽媽出去玩。"
"kemayan mi kana tralutralun mekan za pang, tu 'uninay mi kana 'unin, salaw sadeku.","We ate bread on the grass, the sun was shining on us, and it was very warm.","我們在草地上吃著麵包，陽光灑在身上，非常溫暖。"
"a piya kare'alri, demuni' na lingatr.","In the afternoon, the sky turned red.","下午，天空變紅了。"
"kiumalr ku kani inani, kemuda zi demuni' na lingatr?","I asked my mother why the sky is red.","我問媽媽，為甚麼天空是紅色的。"
"uniyan za kutrekutrem na lingatr, mupatraran lra na vitu'en.","There were no clouds in the sky at night, and the stars came out.","晚上天上沒有雲，星星出來了。"
"muwaruma' mi lra.","We were going home too.","我們也要回家了。"
"kiyami ku kana vitu'en i dalan a muwaruma' mi.","On the way home, I made a wish with the stars,","在回家的路上，我跟星星許願，"
"kiyalrimayan za 'azi zuwa na variw, maranger ku ziya mukuwa muzangiya.","I hope the typhoon doesn't come, I still want to go out to play again.","希望颱風不要來，我還想再出去玩。"
"ulra nanku takesiyan i ngidiran i kaniyam, kana wariwari ziya kemakawang ku mukuwa i takesiyan, zi kemakawang muruma'.","My school is next to our house, I walk to school every day, and I also walk home.","我的學校在我們家旁邊，我天天走路去學校，也走路回家。"
"'azi ma'izang naniyam takesiyan, kaitayan na temakakesi, marekalrazam mi mapiya.","Our school is not big, there are not many students, everyone knows each other.","我們學校不大，沒有很多學生，大家互相認識。"
"na temakakesi ziya, mareparazuk i renarenazan, mukasa malimali, mazayazayar.","All the children will gather in the playground, play ball and chat together.","所有小朋友會聚在操場，一起玩球、一起聊天。"
"na sinsiyan mu, mukasa kaniniyam muwazangi kamawan za ma'izang za ruma' na takesiyan.","The teachers also play with us, the school is one big family.","老師們也會和我們一起玩，學校是個大家庭。"
"maidap mi kana wariwari ziya, niyam idapay temulre'ay na talrevaw.","We have to clean every day, and everyone has to clean the classroom.","我們每天都要打掃，大家要把教室打掃乾淨。"
"ulra na trau mukuwa mitrula za lataw, ulra na maidap za dare'.","Some people clean the windows, some sweep the floor.","有些人去擦窗戶，有些人去掃地。"
"niyam idapay ziya i puyupuyung kana takesiyan, marepuwalraalrang mi mapiya, mukirungetr na takesiyan kana wariwari.","We will also clean every corner of the school. Everyone works together, and the school is very clean every day.","我們還會打掃學校的各個角落，大家分工合作，學校每天都很乾淨。"
"muruma' ku i zekalr mukuwa muzangiya kani imu na ma'inayan a daman.","Yesterday, I went to visit my grandpa in the tribe.","昨天，我去部落拜訪爺爺。"
"sawariyan mi lra 'azi marepana'u, salaw ku sare'er kanintaw.","We haven't seen each other for a long time and I miss him a lot.","我們很久沒有見面了，我很想念他。"
"salaw tavu' tu sinalem na taramunah ni imu, imaran.","The watermelon grown by grandpa is very sweet and really delicious.","爺爺種的西瓜很甜，真的很好吃。"
"sahar ku 'emau tu kurisepa ni imu, 'inava nu 'emau ta.","I also like grandpa's tea, it's tasted good too.","我也喜歡爺爺的茶，也很好喝。"
"kare'alriyan lra, mukasa mi iniyam i imu na vavayan demeru za kare'a'alriyan.","At noon, I cooked lunch with my grandma.","中午的時候，我和奶奶一起煮午餐。"
"demeru za sazu za kare'a'alriyan i imu ulra a vulraw, a terukuk, a siyak zi a semuli.","Grandma cooked a big lunch, including fish, chicken, pumpkin, and snails.","奶奶煮了很豐盛的午餐，有魚、有雞、有南瓜、還有蝸牛。"
"piya kare'alri, mukuwa mi i sayheng kikulanga.","After lunch, we went to the vegetable garden to pick vegetables.","吃完午餐後，我們去菜園摘菜。"
"melak za sazu za vurasi, za vu'ir zi za rogiyo, urungu muruma' kema veray kaninku.","Grandma brought me a lot of sweet potatoes, taro and buckwheat, and asked me to take them home.","奶奶拿了很多地瓜、芋頭和蕗蕎給我，要我帶回家。"
"kay ku lra kema ku zi zuwa lra muzangiya nu masalr lra ku kuwayaw na imulri.","I said goodbye to them and said I'd see them next time.","我跟他們道別，說下次再去看他們。"
"tu pilralrangaw mi kana sinsi mukuwa i tungwuyuan harem, muturik mi i sulray tremima' za kippu.","Today the teacher took us to the zoo, and we lined up at the gate to buy tickets.","今天老師帶我們去動物園，我們在門口排隊買票。"
"musavak mi i tungwuyuan mu, merengay na sinsi: “i ngawayan mu a 'aya'ayam, i likuzan mu, a unaunan. uwa na'u inmu mapiya.","After entering the zoo, the teacher said, 'There are birds in the front and snakes in the back, so you can visit them yourself.'","進入動物園後，老師說:「前面是鳥類，後面是蛇類，大家自己參觀。」"
"makaud ku za unan, semeneng 'azi ku nana'u za unaunan.","I'm afraid of snakes, so I don't look at snakes.","我會怕蛇，所以我不看蛇類。"
"mena'u ku za sazu za 'ayam, kazu valriiviiyan kana kawi, mena'u ku ziya za 'alretru kazu kana kawi tu vuwang alrupe'.","I saw a lot of birds flying around in the trees and saw owls sleeping in tree hollows.","我看到了很多鳥，他們在樹上飛來飛去，還有看到貓頭鷹在樹洞裡睡覺。"
"ulra a zo, a eva zi a likulraw, 'azi ku ziya mena'u kanani na haramhaman, salaw ku semangal harem.","There are elephants, horses and tigers in the zoo. I have never seen these animals before. I was really happy to see them today.","動物園裡有大象、馬和老虎，我從前沒有看過這些動物，今天看到了真的很開心。"
"sazu ku sinasing harem, pana'u kani ama zi kani ina.","I took a lot of pictures and showed them to my parents.","我拍了很多照片，給爸爸媽媽看。"
"kanini na kasede'an, marelrang mi iniyam i ivalri mukuwa muzangiya kani amalri na maralrak.","This holiday, my sister and I went to Taitung to visit my uncle.","這個假日，我和姊姊去台東拜訪叔叔。"
"kemay mi i Tayhok muitras za kisiya mukuwa i Valangaw.","We took the train from Taipei to Taitung.","我們從台北搭火車去臺東。"
"meredek lra i Valangaw, i amalri na maralrak na mipalizing zuwa kitrevunga kaniyam.","When we arrived in Taitung, my uncle drove to the station to pick us up.","到了台東，叔叔開車來車站接我們。"
"'azi adawilr i siyataw tu ruma' ni amalri na maralrak nu mipalizing ta dika mu, meredek ta lra.","The station is not far from my uncle's house, and it's just a short drive away.","車站離叔叔家沒有很遠，開車一下子就到了。"
"adalrep kantu ruma' ni amalri na maralrak mu, ulra a ma'izang a puwarikanan, marelrang mi mukuwa kana puwarikanan mizidēnsiya.","There is a big ranch near my uncle's house, and we rode bicycles to the ranch together.","叔叔家附近有個很大的牧場，我們一起騎腳踏車到牧場。"
"kazu mi kana puwarikanan, tu pilralrangaw mi ni amalri na maralrak temavur za takulris zi muitras za eva.","In the ranch, my uncle took us to feed the sheep and ride horses.","在牧場，叔叔帶我們餵羊和騎馬。"
"a karauv, marelrang mi mukuwa i tokay keraviya.","In the evening, we went to the city to have dinner together.","晚上，我們一起去市區吃飯。"
"a muwaruma' mi, tu trakawaw naniyam otobay zi muitras mi za bas muveruk.","When we were about to leave, we found that the motorcycle had been stolen, so we had to leave by bus.","要離開的時候，發現摩托車被偷了，我們只好搭公車離開。"
"harem, muruma' mi lra i Tayhok, 'azi mi malrazam za tu atrevungay lra nantu otobay?","Now that we are back in Taipei, I don't know if my uncle's motorcycle has been found.","現在我們回到台北了，不知道叔叔的摩托車找到了沒有。"
"a lralrak mi ziya kaazu mi i Mulivelivek, a temakesi mi lra muasalr mi mukuwa kazuwa i Tawyuan, kazu mi i tokay muvaaw.","When we were young, our family lived in Mulivelivek. After I started school, we moved to Taoyuan and have been living in the city ever since.","小時候我們家住在初鹿，上學以後，就搬到了桃園，一直在都市裡生活。"
"temakesi ku lra kana daygak, mukuwa ku menadanadama za mikireeman kana kakuwayanan kana Yuancumin, malrazam ku lra kana Yuancumin i Taiwan ulra tu kakuwayanan a marekamelrimelri.","After I went to college, I took a course on aboriginal culture and learned that the aboriginal people in Taiwan have various and rich cultures.","上了大學以後，我修了一堂關於原住民文化的課程，瞭解到臺灣原住民族有各式各樣豐富的文化。"
"semeneng, mukasa ku kani ivalri na ma'inayan mukuwa kiyumalra kana dawdawan i zekalr. maranger mi malrazam za naniyam kukuwayanan.","So this summer, my brother and I went back to our tribe to visit the elderly, hoping to understand the culture of our own ethnic group.","因此，今年暑假時，我和哥哥回到部落訪問老人家，想要瞭解自己族群的文化。"
"walu pulu' lra tu 'ami na dawdawan, mawmu, maresan maralralrak ziya nu mena'u ta.","The old man is already eighty years old, but he still looks like a middle-aged man.","老人家已經八十歲了，但是看起來還像中年人。"
"kiyumalr ku kanintaw za sayhu u za emaeman ngai. dalus nu temarapinuyumayan i intaw. sayhu temarabunun, temarapayrang, zi temaradipung.","I asked him which languages he knew, and he was fluent in pinuyumayan, as well as Bunun, Hokkien and Japanese.","我問他會哪些語言，他的卑南語說得很流利，也會說布農語、閩南話和日本話。"
"ku kiyumalray i intaw mu, malrazam ku lra za a lralrak ziya i intaw mu menanadam za ngai za Dipung. a Bunun tu 'azin, malrazam i intaw za sazu a Payrang i kiyakarunan zi sayhu merengay za kemani sazu za ngai.","I asked him to find out that he learned Japanese when he was a child, his wife is an Bunun, and he knows many Hokkien at work, so he can speak so many languages.","我問他才知道，原來他小時候就學日本話，太太是布農族人，而他工作上認識許多閩南人，所以他會說這麼多語言。"
"mazayazayar mi mu, merengay na dawdawan za sazu a kinadaman za vulrtrengan za pa'alrupan.","During our interview, the old man talked about a lot of traditional knowledge about hunting.","我們訪談的時候，老人家談論了許多關於狩獵的傳統知識。"
"ara 'azi patulru'ay mi malrazam naniyam kiningeran zi, ulra naniyam soci na semasing. maruwa mi ziya kingkinger.","Although we could’t fully understand it, we could record it on our cell phones and listen to it more.","雖然我們沒有辦法完全聽懂，但是我們有用手機錄影，可以再仔細聆聽。"
"'azi ku kamalrazam zanta kakuwayanan a lralrak ku ziya. maira ku saema kaninta Yuēncumin.","When I was young, I didn’t understand the culture of my ethnic group, and I was a little embarrassed that I was an aborigine.","小時候我不瞭解自己族群的文化，對於自己是原住民有點不好意思。"
"nu kamalrazaman ku sazu lra mu, marakatatena' a pinuyumayan ku, a kinipilimi'an ku, zi a trau za mamatras.","The more I know, the more I feel that being a pinuyumayan is unique and something to be proud of.","瞭解愈多以後，愈覺得自己身為卑南族人，是很獨特的，也很值得驕傲。"
"mukasa ku kani imulri na vavayan mukuwa i iciba tremima'a za terukuk. paadang mi demuru za imaran za kararaviyan veray kani wadilri na ma'inayan.","My grandma and I went to the market to buy chickens and prepared a delicious dinner for my younger brother.","我和奶奶去市場買雞，準備煮好吃的晚餐給弟弟。"
"melavat mi kana menaniwan kana kulang mu, sazu na kulakulang na vukalan ziya.","We passed the vegetable stand, which had a lot of fresh green vegetables.","我們經過了菜攤，有好多新鮮的青菜。"
"tremima' mi za takungkung, za tanuvan, zi za ninzing.","We bought water spinach, yams and carrots.","我們買了空心菜、山藥和胡蘿蔔。"
"kema izu na tawki i ngidiran kana menaniwan kana inaekan na vuwa' “tavu' nanku re'a zi na lupas. trima' za saema mu.”","The owner of the nearby fruit stand said: “My pineapples and peaches are very sweet. Buy some!”","旁邊水果攤的老闆說:「我的鳳梨和桃子很甜。買一些吧!」"
"tremima' mi za re'a zi za lupas.","We bought pineapples and peaches.","我們買了鳳梨和桃子。"
"melavat mi kana menaniwan kana 'alum mu, merengay na tawki, “tratrima' u za eman? semver zi ma'izang na terukuk harem. saya mu, teluwa leman.”","We passed the meat stall, and the boss said, “What do you want to buy? Today’s chickens are big and fat, and one is 300 NTD.”","我們經過了肉攤，老闆說:「你要買什麼?今天的雞又大又肥，一隻300元。」"
"kapazangalan kema i imulri na vavayan. tu kiyumalray na tawki, “karuwa madulu saema?”","Grandma thought it was too expensive and asked the boss if it could be cheaper.","奶奶覺得太貴了，問老闆可不可以便宜一點。"
"mawmu kema na tawki madulu lra. 'azi ta marakadulu lra.","But the boss said that it is already very cheap and cannot be reduced any further.","但老闆說已經很便宜，不能再減了。"
"kema na tawki na 'udar, alamu trima'i ninku vulraw. ma'izang zi semver ninku vulraw.","The boss next door said, come and buy my fish, my fish is big and cheap.","隔壁的老闆說，來買我的魚，我的魚又大又肥。"
"talalikuzan lra mu, tremima' mi lra za terukuk zi za vulraw. muruma' mi demeru lra za saetu za irupan.","In the end we bought chicken and fish, and went home to cook a table of food.","最後我們買了雞也買了魚，回家煮了一桌子的菜。"
"padingwa muruma' i wadilri na ma'inayan zi merengay maherareher 'azi maruwa semede' na hitay. palru masalr kana sasede'an mu. karuwa ku lra muruma'.","The younger brother called back and said that the army suddenly couldn’t take a vacation and would not be back until the next Sunday.","弟弟打電話回來說，軍隊突然不能放假了，要下一個禮拜日才回來。"
"sazu ku dineruwan lra kema i imulri na vavayan, vinayu mapiya mukasaya ta mekan.","Grandma said that she has cooked so much, so let’s eat together!","奶奶說已經煮了這麼多，叫大家一起來吃吧!"
"demaulr mi za wadadiyanan, mukasa ta mekana za karaviyan za merevawan.","We invited friends and family to have a great dinner together.","我們邀請了親朋好友，一起來享用豐盛的晚餐。"
"ulra ku sanadaman a sasa, mingadan kani Kulas kema. marayas malaalalup murung za emaeman.","I have a classmate named Kulas, he often forgets to bring things.","我有一個同學叫Kulas，他常常忘記帶東西。"
"nu temakesi ta mu, kivulas i initaw za impis, za aitrul, za vavalrayan kana sanadaman.","During class, he borrowed pencils, erasers or notebooks from his classmates.","上課的時候，他跟同學借鉛筆、橡皮擦或是筆記本。"
"nu parasan, nu parepuwan, nu paretelun mu, taw pavulasay za emaeman na nintaw.","Once, twice, three times, everyone would lend him something.","一次、兩次、三次，大家會借東西給他。"
"mawmu, ulra tu kakuwayanan na kuwatreng, marayas 'azi pavavuliyas tu kinavulasan.","But he has a bad habit of often borrowing things but not returning them.","但是他有個壞習慣，經常借了東西卻不還。"
"talikuzakuzan lra mu, 'azi lra muwai pavulas a trau za emaeman kanintaw.","In the end, no one wanted to borrow anything from him.","最後大家都不想借他東西了。"
"kana saya wari mu, mukasakasa ta mapiya mukuwa muzangiya.","One day, we all went on an outing together.","有一天，我們大家一起去郊遊。"
"kivulas i intaw za aitrulan kana sanadaman, mawmu tremuvang a trau kanintaw za 'azi ku murung i inku.","He borrowed toilet paper from his classmates, but everyone told him that I didn’t bring them either.","他跟同學借衛生紙，可是大家都回他說，我也沒有帶耶。"
"mahelr zi matrangis i Kulas. 'ilremes zi merengay, “kemuda zi 'azi muwai a trau pavulas za aitrulan kaninku.”","Kulas burst into tears. He said angrily, why don’t everyone lend me toilet paper!","Kulas急的哭了出來。他生氣的說:「為什麼大家都不借我衛生紙!」"
"merengay na sanadaman kanintaw, halrana 'azi muwai u murung ziyanay, zi 'azi u pavaveliyas na emaeman na pavulas kaninu.","The classmate told him, because you didn’t bring it yourself, and you wouldn’t return the things lent to you!","同學告訴他，因為你都不自己帶，而且借給你的東西，你都不會還!"
"a dadaman, meredek i Kulas i takesiyan semavalr, tu paveliyasanay lra ni Kulas za emaeman kana kinivulasan na sanadaman.","The next day at school, Kulas arrived at school early and returned everything he had borrowed from his classmates.","隔天上學，Kulas很早就到學校了，Kulas把跟同學借的東西都還給同學們。"
"irayan kema i Kulas kanantaw sanadaman, zi nu kaidaidan mu, 'azika'a'azi ku murung za emaeman lra. lrayuwan kema ku kanimu za muwai pavulas za emaeman kaninku.","Kulas apologized to the students and said that he would definitely bring his own things in the future, and thanked the classmates for their willingness to lend him things before.","Kulas向同學們道歉，並說:「我以後一定會自己帶東西，也謝謝同學們之前願意借我東西。」"
"nu 'uninan lra, mirawa muruma' nazu.","At daybreak, they returned with their prey.","天亮時，他們就會帶著獵到的獵物回來。"
"nu eman mu a vavuy, nu eman mu a nawan, nu eman mu a 'anavang.","Sometimes it was a boar, sometimes a flying squirrel, and occasionally a pheasant.","有時候是山豬、有時候是飛鼠，偶爾也會有雉雞。"
"tu sasepadanay zi pa'a'atraranay na rawa kana zinekalranan i uwasavakan kana zekalr.","They would divide the prey at the entrance of the village and share it with the tribe.","他們會在村口將獵物分好，分享給族人。"
"marayas ku sasakiyaw i amalri, maranger ku kurelrang kani amalri mukuwa 'emalrupa.","Every time I quarreled with my father, I wanted to go hunting with my father.","我每次都會吵著爸爸，要跟著爸爸去打獵。"
"nu ma'izang ku lra mu, tu pilralrangaw ku lra kema ni amalri.","Dad said that he would take me with me when I grew up.","爸爸說等我長大了他再帶我一起去。"
"sayhu mipetrir penetrir za rawa na ma'inayan i zekalr. sayhu demaway za sawail zi za tutak nazu.","The men of the tribe also trap their prey, making lasso traps and rock traps.","部落的男人也會用陷阱抓獵物，他們會製作套索陷阱和石壓式陷阱。"
"muramawan karuwa dika mukasa kana ma'izangan mukuwa 'emalrupa, menadanadam ku demaway za petrir kana wawariwari. kadika tatena' mirawa ku petrir kema ku.","In order to go hunting with adults as soon as possible, I practiced making traps every day, and soon my traps can really catch prey.","為了可以趕快和大人一起去打獵，我每天練習製作陷阱，很快地我的陷阱就真的可以抓到獵物了。"
"mena'u i amalri mu, zi merengay kaninku, nu kaidaidan mu, 'azika'a'azi u a mutuma'alrup za kerevatan.","Dad saw it and told me that I will be a very good hunter in the future.","爸爸看到後對我說我以後一定會是很厲害的獵人。"
"ma'izang ku lra harem, ku parekaw ku kadalis zi valru', zi kurelrang ku kani amalri mukuwa penetrira.","Now that I have grown up, I carry my bow and arrows and go hunting with my father.","現在我長大了，我背起我的弓和箭矢，跟著爸爸一起去打獵。"
"niyam pa'a'atraranay naniyam rawa kana zinekalrnan nu muruma' mi i zekalr.","When returning to the village, share the hunted prey with the tribe.","回村時將獵到的獵物和族人們分享。"
"puwari ku mukuwa i takesiyan a 'emanamanan.","I was late for school this morning.","我早上上學遲到了。"
"a mukuwa i takesiyan mu, malalup ku murung za lravatr.","When I was going to school, I forgot to bring my backpack.","去學校的時候，我忘了帶書包。"
"'azi ku murung za emaeman.","I didn't bring anything with me.","我什麼東西都沒有帶。"
"a temakesi mi mu, kipukasa ku za ku lralrang mena'u za valray.","During class, I and my classmates read the textbook together.","上課的時候，我和同學一起看課本。"
"a kipatalram mi mu, taku pavulasay za impis zi aitrul za ku lralrang.","During the exam, a classmate lent me a pen and an eraser.","考試的時候，同學借我筆和橡皮擦。"
"marengay i sinsi kaninku “nu masalr mu dikadika marahan, amanan na puwari lra!“","The teacher told me, 'Wake up earlier next time and don't be late again!'","老師跟我說：「下次早點起床，不要再遲到了!」"
"nanku 'ali'an i sinkay tu ngadan. alrak za pinuyumayan i intaw.","My good friend’s name is sinkay, and he is also an  pinuyumayan child.","我的好朋友叫sinkay，他也是卑南族的小孩。"
"mukasa mi temakesi i Likavung.","We study together in the Likavung tribe.","我們一起在利嘉村讀書。"
"tihasar zi semever ku, alusu zi varivariw i singkay.","I am tall and overweight, while singkay is short and thin.","我很高也很胖，singkay很矮也很瘦。"
"salaw mivaawan i singkay, zi sahar mi mapiya kantaw.","singkay is very energetic, and everyone likes him a lot.","singkay很有活力，大家都很喜歡他。"
"'a'ari'ariyan i takesiyan harem kana wari, maanay za sazu na marepakuwakuwa i takesiyan.","Today was the school's sports day, and the school organized many competitions.","今天是學校的運動會，學校舉辦了許多競賽。"
"ulra a makakezeng za tali, tremapi'i / 'eresur za mali, pavekas, muwarak zi papana 'an.","There were tug of war, soccer, running, dancing, and archery.","有拔河、足球、跑步、跳舞和射箭。"
"mare'ari'ari ku za pavekas.","I participated in the running competition.","我比賽跑步。"
"a pavekas ku mu, kuretapelra' ku, ku tuzu mudara' / mudamuk za sazu.","When I was running, I fell down, and my knees were bleeding.","當我跑步的時候，我跌倒了，膝蓋流了很多血。"
"mawmu marahan ku, zi patrutru mungawayan pavekas.","But I stood up and continued running forward.","但我站起來，繼續向前跑。"
"meredek ku kana raredekan mu semangal na trau mapiya.","Everyone was happy when I reached the finish line.","我到終點時所有人都很開心。"
"mavuli' tu kuwi ni ama na maralrak.","My uncle injured his foot.","叔叔的腳受傷了。"
"marengay kaniyam i intaw, mutravelrang tu sa'uv na ruma'.","He told us that there was a hole in the roof of his house.","他告訴我們，房子的屋頂破了一個洞。"
"a temulre'ay kana sa'uv i intaw mu, mutani kemay kana sa'uv.","He fell off the roof while repairing it.","他在修理屋頂時，從屋頂摔下來了。"
"miinurung za 'alum na hung zi za puran i amalri veray kani ama na maralrak.","My father brought beef and betel nuts for my uncle.","爸爸帶了牛肉和檳榔給叔叔。"
