"aramawa na tu inupanayan za ta temuwamuwan ma'iza'izangan i savak kuwaleng mutu'a'uvir, minatray za kuwatrengan, lriketri a tu kavaaw,","但是直系的祖父母若是一生運途不順或羸弱多病的，死於非命的，短命的，"
"'azi muwai pungadan kanatu ngadan intaw kana alrak kana temuwan pakaludus, pungadanay kana tu ngadan tu ma'iza'izangan tu taina temamayan zi ngadan kana kinaira za trau tu wadiyan na ma'iza'izangan.","大家也不願意讓孩子承接祖父母的名字，會另外從祖父母輩中受人敬重的近親的名字為他取名。"
"maw mu ulra a pidaya tu ipasarar na ngadan, na alrak nu 'azi kadalikedikan tu zazek, marayas kuwaaleng, tu pu'avalray pungadan intaw za vurasi, puwatremel, nawan, vavuy, patay, nu paratrangis pungadanay kani trangis, lepes za ngadan.","但有一些例外的，倘若孩子身體不硬朗，常生病，父母會給他取個偏名如地瓜、藥、苦萵苣、葉子及小不點等……為名。"
"ulra na mena'u za tu pinivalrayan i zazek mu tu pungadanay kani lrangilr, intrum, ukak, 'upis, tripu', kawar zi trukulr kema pungadan,","也會因他小孩的膚色、外型取名如木炭、燒焦、骨頭、被勒緊的、跛腳、外八字及駝背等……偏名，"
"ini na ipa'avalr na ngadan kurelrang kantaw puludus tu ikatratrau.","這個偏名有時候就跟著他一輩子。"
"nu pungadan na ma'iza'izangan ulra tu talrimayan, mingadan kanini na ngadan kema mu talrima kanini na alrak muvalisa dalikedika marukezanga,","取名字時父母都會有一份冀望，希望這個孩子因為取這個名字而改變為健康活潑強壯的孩子，"
"kamawana kana mingangadan kanini na ngadan tu ma'iza'izangan, vangsar marukezang, 'inava tu kinavaawan maruwaya pulihu za ma'iza'izangan kema i anger.","能像原來有這名字的長輩一樣，堂堂正正，一生平順，能光宗耀祖。"
"semavalran, auwa u i iyan?","早安，你要去哪裡？"
"muwaruma' ku i zekalr mukuwa mena'uwa kanangku ma'izangan.","我要回部落探望父母。"
"auwa u pidawariyan?","你要去幾天？"
"uwaruma' ku nu 'emanan.","我明天就回來了。"
"nu kemazu mu, tawar lra mu.","那麼，慢走。"
"muruma' ku a 'emanan.","今天早上回來的。"
"mavangavang u harem?","你最近忙嗎？"
"alrai ziyan, 'azi kavangavangan.","還好，不太忙。"
"miwari u nu 'emanan? mukasaya ta kare'alri.","明天有空嗎？我們一起吃午飯吧。"
"miwari ku, paretrevung ta i iyan?","有空，我們要在哪裡見面？"
"alamu i kaniyam mu.","到我家來吧。"
"'inavayan, i Ising ku, kiyumalra ku ziya i eman nu ngadan?","你好，我叫Ising。請問，你叫什麼名字？"
"ku ngadan mu i Ilin.","我的名字叫Ilin。"
"intaw mu nangku 'ali'an i Yamamoto.","他是我的朋友Yamamoto。"
"a Dipung i intaw, zuwa i Taywan menadama tu ngai na melrivak 'alrayan.","他是日本人，來台灣學原住民族的語言。"
"malrazam marengai zanta ngai i intaw?","他會說我們的語言嗎？"
"ma'ulid, aramawa na, salaw misaharan i intaw za  tu kakuwayanan na melrivak 'alrayan.","不會。但是，他對原住民文化很有興趣。"
"semangal ku kirekalrazam kannu.","很高興認識你。"
"miwari mu alamu ziya uwazangi.","有空歡迎來玩。"
"ma'izang na kadaw, puresaring ku pakirev.","太陽好大，我汗流的很厲害。"
"elak za himpu itruli ziya na saringan!","拿毛巾擦擦汗吧！"
"'aw ku, miinurung u za zanum?","我很渴，你有帶水嗎 ?"
"ulra, niya 'aw ziya!","有，請你喝吧！"
"rapi' ku kuy, maranger ku temalaulep.","我的腳好痠，想要休息 。"
"ulra lipad i kaziyu kayta kemayana dika mu!","那邊有張椅子，我們去坐一下吧！"
"adalrep lra, pakirungetr mu!","很近了，加油吧！"
"savelaw ku tiyalr, ulra a akanan?","我的肚子很餓，有東西可以吃嗎？"
"ulra i lralritekan a akanan na vuwa'.","冰箱裡有一些水果。"
"'azi ta vetratreker za akanan na vuwa', maranger ku mekan za maderu.","水果吃不飽，我想要吃飯。"
"ai, semiyana ku za maderu pakan kanmu.","好，我炒飯給你們吃。"
"kemuda na wari harem?","今天天氣怎麼樣？"
"ma'izang na kadaw harem.","今天太陽很大。"
"kemuda na wari nu 'emanan?","明天天氣怎樣呢？"
"kinger ta za ngai zazuwa lra na variyu.","聽說颱風快要來了 。"
"nu kemazu mu kadikaya ta muruma' penadang kiyakarunan za variyu!","那快回家準備防颱工作吧！"
"'emudalr a karauv?","昨天晚上有下雨嗎？"
"kamawan za melramelramek.","好像下了毛毛雨 。"
"marengai na sinbung 'audalr nu 'emanan.","新聞報導說明天也會下雨 。"
"nu mupatraran u nu 'emanan mu ikalaalup murung za suku.","你明天出門不要忘了帶傘。"
"lrayuwan nu ipuanger.","謝謝你的提醒。"
"pukapidavulan zi wari harem?","今天是幾月幾日？"
"nem vulan lima wari.","六月五日。"
"pukapida wari kana liyusan?","星期幾呢？"
"pukaenem wari kana liyusan.","星期六 。"
"ulra kiyakarun na yuvingkiyok nu pukaenem wari kana liyusan.","星期六郵局有上班嗎？"
"ulra, mawmu, mawmaw kiyakarun nu 'emanamanan kemay waluwa tuki palru za muketrep misama' za zuwaya tuki.","有。但是只有早上才上班，從八點到十二點。"
"pidaya lra tuki harem?","現在幾點了？"
"muketrep misama' za saya tuki zi makapetelr pung.","十一點四十分。"
"penauwa nu tuki?","你的錶準嗎？"
"dika za muketrep pung ku tuki, na penauwa na tuki mu muketrep misama' za saya tuki zi parekazuwa.","我的錶快了十分鐘，正確時間是十一點半。"
"'inava lra, ulra ziya ku makatelun pung karuwayan mukuwa pateza za tēgami.","還好，那我還有三十分鐘可以去寄信。"
"nu kemazu mu, kadika uwa mu.","那麼，快去吧。"
"irayan, zemelengan ku, karuwa u marengai kaningku za kemudakuda mukuwa i tosiyokang?","對不起，我迷路了。你可以告訴我怎麼去圖書館嗎？"
"kemay kani patezelr makawang, meredek kana maresa'az na dalan mu, nana'u za saya koyēng.","從這裡直走，走到一個十字路口後，就可以看到一個公園 。"
"meredek i koyēng mu, piaiyan ku lra kemakawang?","到了公園，我要向哪兒走？"
"ngaydiran kana koyēng mu ulra a tuluwa pinarahan, i tarawiri mu ruma' a ma'izang maretazatazar, i tarawalran mu a takesiyan, i paduk na zemiyar tu liveng mu maw na tosiyokang.","公園的旁邊有三棟建築，左邊是大樓，右邊是學校，中間紅色牆壁的就是圖書館 。"
"kiyumalra ku ulra i iyan na nana'uwan kana valray?","請問閱覽室在哪兒？"
"ulra kana kaapat tazar na ruma', kemay kantrini na sulray mupatraran i tarawalran patraliku, karuwa ta muitras za ilivita paseki.","在四樓，從這個門出去右轉，可以搭乘電梯上樓 。"
"ai, lrayuwan, kiyumalra ku ziya masalr, ulra i iyan na tavuniyan?","好，謝謝。再請問一下，廁所在哪裡？"
"penauwa ulra semavesav kana pukaisa tazar na tavuniyan.","一樓的廁所正在清潔中 。"
"nu kemazu mu kiyumalra ku ulra ziya i iyan a tavuniyan?","那請問哪裡還有廁所呢？"
"pukazuwa tazar na ruma' ulra tu tavuniyan za vavayan, patraliku i tarawiri kakawang paseki kana tazar mu raredek.","二樓有女廁，左轉走樓梯上樓就可到達 。"
"na menaniwan kana talupung mu ulra i iyan?","賣帽子的地方在哪裡？"
"ulra i pukaenem tazar na ruma'.","在六樓。"
"malrazam ku lra, lrayuwan.","知道了，謝謝！"
"maranger ku trimima' za talupung.","我想買一頂帽子。"
"sahar u kana kemuda tu pinivalrayan?","你喜歡什麼顏色呢？"
"nu malulu' nu zemiyar mu mayeman.","黃色或紅色都可以。"
"ai, talrami i ini.","好的，這頂試試看。"
"ini na talupung purema'izang pakiwalay, verayay ku za puremakiteng maw.","這頂帽子稍微大了一點。請給我小一點的。"
"maylra maw, payas ku zuwa.","稍等一下，馬上來。"
"penauwa kema ku kantrini, manueman paisu wa?","我覺得這頂很適合。請問多少錢呢？"
"parepauwa tu semasaharan za kasa'ami, tu trima' mu sakuzulr, duluwaw mu waluwa leman.","配合週年慶，原價一千元，折價後八百元。"
"lrayuwan.","謝謝。"
"puludus lra na kaygi, karuwa u kurelrang miraw nu 'emanan?","會議結束了。你明天可以參加聚餐嗎？"
"irayan, ulra ku vangavangan nu 'emanan.","對不起，我明天有事情要忙。"
"muwaranak wa, temarakazu ta wari mapiya.","真可惜，難得大家都有空。"
"kudayaw lra, 'inava lra nu masalr mu kurelranga ku lra, misemangalan kema ku kanmu.","怎麼辦，只好下次再參加了。祝你們玩得愉快！"
"kemazu mu kiyumalra ku nu katelu wari na liysan mu karuwa u zuwa kaygiya?","那請問週三可以出席會議嗎？"
"irayan, ulra ku kakawangan a zuma, karuwa muasalr puwa kana liyusan pukalruwatr wari?","抱歉，我有其他行程，可以改成週五嗎？"
"liyusan pukalruwatr wari? kiyumalra ku ziya kana zuma na trau.","週五嗎？我得問問其他人。"
"irayan, nu kemazu mu kanu vangavangaw ziyan.","不好意思，那就麻煩你了。"
"lrayuwan, maulep u lra.","謝謝，你辛苦了。"
"sayhu u marengai zanta ngai.","你很會說族語 。"
"lrayuwan, 'azi kapatezelran.","謝謝，還不太標準 。"
"i eman na panadam kannu?","都是誰教你的呢？"
"marayas ku kinger za mararengai na mulri i ruma' mu tivus ku malrazam lra.","我在家常常聽祖父母說，自然就會了 。"
"maw na kemazu ulra na temu kemani kana 'inava nu sinsi za ngai.","原來是有祖父母這麼好的語言老師 。"
"ini mu inurung kemay Huwalyēn na 'avay, vaveray kanu sinsi a.","這是昨天從花蓮帶回來的麻糬，送給老師 。"
"ini mu a salaw mingadan na akanan, maw nangku niranger mekan.","這個是很有名的食物，也是我一直想吃的東西 。"
"harem kana wari, tatena' lrayuwan kannu nu verayanay a kemani kana 'inava a kulriyames.","今天，真是謝謝你送來這麼好的禮物 。"
"malrazam ku za sahar u sinsi a, tena' za 'inava.","知道老師喜歡，真是太好了。"
"ikaira.","不客氣。"
"pinialrak u aidan kana 'ami?","你是哪一年出生的？"
"pinialrak ku a sa iwa walu pat kana 'ami.","我是1984年出生的。"
"nannu inupanayan mu kapida wari?","你的生日是哪一天？"
"maw a pitu vulan makavetra'an wari.","是七月二十日。"
"penauwa maw nu 'emanan, ingku mu pinialrak nu dadaman kana wari!","剛好是明天嘛！我是後天出生的耶！"
"kemuda kana marepauwa, pinialrak ta za derun mapiya, 'aziya lra salaw ta ngalasangas.","怎麼那麼巧，我們都是夏天出生的，難怪都很熱情。"
"mukasaya ta harem semasaharan zanta inupanayan mu!","今天我們就一起過生日吧！"
"ai, ulasaw semangalaw nu inupanayan.","好，我祝你生日快樂。"
"'emulasa ku semangalaw nu inupanayan.","我也祝你生日快樂。"
"mukasaya ta mareulas, dalikedik pa'inava munayun.","我們一起互相祝福，永遠健康幸福。"
"ulra papida nu wadiyan?","你有幾個兄弟姊妹？"
"ulra zazuwa i valri na ma'inayan, sasa i wadilri na ma'inayan zi sasa i wadilri na vavayan.","我有兩個哥哥，一個弟弟和一個妹妹。"
"kiyakarun za eman nu wadiyan?","你的兄弟姊妹從事什麼行業？"
"sinsi na valri na ma'inayan, ising i wadilri na ma'inayan, i wadilri na vavayan mu temakesi ziya kana daygak. inu mu?","我哥哥都是老師，我弟弟是醫生，我妹妹目前還是大學生。你呢？"
"mi'azin ku lra.","我結婚了。"
"kemuda mu marekanadam kanannu 'azin?","你和你太太是怎麼認識的？"
"sanadaman mi i daygak.","我們是大學同學。"
"pidaya lra 'ami mu pinare'azinan?","你們結婚幾年了？"
"eng, tuluwa lra 'ami.","嗯，三年了。"
"ulra lra mu alrak?","你們有孩子了嗎？"
"ulra sasa niyam alrak, zuwaya 'ami lra harem.","我們有一個小孩，今年兩歲了。"
"o! tena' u siawasē.","喔！你真幸福。"
"'inava i wadiyu na vavayan?","你妹妹好嗎？"
"atrevung lra za vekal za kiyakarunan i intaw.","她找到新的工作了。"
"ai, a mawziya kiyakarun za eman i intaw?","是喔，她原本是在做什麼的 ?"
"a mawziya mu mitrepa kiyakarun za 'emelresap i intaw.","她原本是負責的工作是打掃。"
"kemuda zi maranger pavalis za kiyakarunan i intaw?","她為什麼想換工作？"
"'alra na maranger miya' za maraatras tu kawniyu ziyanay.","因為她想找薪水比較高的工作。"
"sahar tu kiyakarunan na vekal i intaw?","她喜歡她的新工作嗎？"
"ai, kirepa'uwa kantaw kema ini na kiyakarunan.","是的，她覺得這份工作很適合她。"
"nu kemazu mu, mitrepa za eman tu kiniyakarunan harem?","那麼，她現在負責的工作內容是什麼？"
"puwalrang temulre'ay za valray kana tawki.","幫老闆整理資料。"
"kinger ta mu salaw maulep.","聽起來很辛苦。"
"ai, aramawa na, salaw kasahasahar kema i intaw.","是的。但是，她覺得很有趣。"
"uvalringay, kiyumalra ku pungaway mu lra puvalray?","歡迎光臨，請問有預約嗎？"
"'azi. papulu' mi, ulra ziya na kakayanan?","沒有。我們有十個人，還有空位嗎？"
"ulra ziya na kakayanan, kiyumalra ku ziya temamaku mu?","還有空位，請問有抽煙嗎？"
"'azi, maranger mi kemayan kana 'azi temamaku.","沒有，我們想坐禁煙區。"
"kuwatreng za eman, kurelrang kaningku, tu valray za irupan kana tiyam i ini, na'ui ziya mu.","沒問題。請跟我來，這是本店的菜單，請參考。"
"maranger ku za niringring na kulang, ulra mu emaeman kulangan?","我想點炒青菜，你們有哪些青菜 ?"
"harem mu ulra a tamana, takungkung, lraput zi ludus na hayaduli.","今天有高麗菜、空心菜、地瓜葉跟龍鬚菜。"
"lraput zi ludus na hayaduli, karaesa.","地瓜葉跟龍鬚菜，各一盤。"
"ai, maranger mu za maderu?","好，需要白飯嗎？"
"ai, 'ay za muketrep kaysing za maderu.","是的，需要十碗白飯。"
"ai, maranger mu ziya za eman?","好，還需要什麼嗎 ?"
"kemaniya ziya, nu 'azi maruwa mu puwapuwayay lra.","先這樣，不夠的話再加。"
"kemuda ta mukuwa i Tayhok? uwaitras ta za hikuki?","我們該如何去台北呢？我們要坐飛機嗎？"
"dika na hikuki, mawmu kapazangalan lra.","飛機很快， 但是太貴了。"
"kemazu mu maramaranger u muitras za kisiya?","那你比較想搭火車囉？"
"'inava na kisiya, muitras ta mu mara'inava ta anger.","火車好了，坐起來比較舒服。"
"nu kemazu mu mena'uwa ku ziya kana tuki na kisiya.","那我來查一下火車的時間表。"
"u, maylra, siyataw na kisiya kamawan za adawilr pakiwalay kananta kaazuwan na liyokang?","唔，等一下，火車站好像離我們住的飯店有點遠？"
"na liyokang tu pakalrazam na valray mu vinavalrayan karuwa za muketrep pung na palizing.","飯店的交通簡介提到車程大概十分鐘。"
"semeneng, vavina ku za kētēsiya i siyataw kana kisiya mukuwa i liyokang?","所以，我要在火車站叫計程車到飯店嗎？"
"ai lra, nu azi mu kazu ta i siyataw kana kisiya kivulas za otovay nu 'azi mu na zidēnsiya, temawar ta mukuwa, pakurelrang kurevali.","也可以，或者在火車站租機車或腳踏車，慢慢騎過去，順便兜風。"
"'inava, mena'uwa ta lra nu azu lra!","也好，到時候再看看吧！"
"manueman lra kana kasawariyan tu kinakuwalengan nu 'azin?","你的妻子病了多久了？"
"savulan lra, aramawa na tu kuwalengan 'inava nu eman kuwatreng nu eman.","一個月了，但她的病時好時壞。"
"marayas nana i tranguru' i intaw, mauta' ziya, nana i tiyalr.","她常常頭疼，還會嘔吐、肚子疼。"
"mukuwa kina'uwa kana ising?","有去醫院檢查嗎？"
"ai, ulra kaazu i biyoing kiyana'u harem.","是的，現在正在住院檢查。"
"karuwa manueman kana kasawariyan tu  ikaazu i biyoing?","需要住院多久？"
"saliyusan, nu masalr lra kana liyusan maruwa lra mupana i biyoing i intaw.","一星期，下星期她就可以出院了。"
"kemazu mu, kanini na liyusan, i eman na nana'u kana lralrak?","那麼，這個星期，誰來照顧小孩？"
"i ingku na nana'u, 'emanamanan atezanay na lralrak mukuwa i takesiyan, demeru ku nu  kare'alriyan, pakurelrang ku mututayna.","由我照顧，早上送小孩上學，中午煮飯，身兼母職。"
"tatena' u za 'inava a 'azin.","你真是好丈夫。"
"ay! ta kudayaw lra!","唉！不然該怎麼辦呢！"
"uy, 'inavayan, i Alang ku, kiyumalra ku ulra i Asaw?","喂，你好，我是Alang 。請問Asaw 在嗎？"
"iniyan i kakayanan, ulra kaygi i intaw.","他不在位置上，他在開會。"
"karuwa, rengai mu.","可以，請說。"
"maranger u pakurelrang kaniyam?","你希望我們參加嗎？"
"maw maranger mi pazuwa kananmu sevang na sivay zuwa kaniyam takesiyan muwaraka.","是想邀請貴劇團到我們學校表演。"
"irayan, 'azi ku karuwa kemuret.","不好意思，我不能作主。"
"karuwa u venilin nu ngadan zi dingwa, kuwa rengaiaw zi kimazayara lra kannu.","可以留下你的姓名跟電話，我請他再跟你連絡。"
"ai, sinsi ku i Tayping na takesiyan i Alang ku, na dingwa 089-384307, lrayuwan kannu.","好的，我是太平國小的老師Alang，電話是089-384307，謝謝你。"
"savelaw ku lra, salrangana ta mukuwa mekana mu.","我餓了，我們一起去吃飯吧。"
"'azi ku malrazam za aekan ku za eman? paranger u aekan za eman?","我不知道要吃什麼？你有想到吃什麼嗎？"
"kamarangeran ku mekan zanta inavel na trungulran.","我很想吃我們的傳統料理。"
"ulra saya vekal a tiyam maw tu tinutatiyam, za ta mawan, arelra ta mekana talram.","這裡有一家新開的店，是我們族人開的，去吃吃看吧。"
"ini na tiyam tu 'avay ulringulr, demalreu, imaran.","這家店的糯米飯很香，甜甜的，很好吃。"
"na nilungulr tu vali maresan tu dinaway ni nani, maruwa tu ka'asilr, marepauwa za ku iyaeken.","醃肉也跟我媽媽做的味道一樣，夠鹹，很合我的胃口。"
"zanta inavel na trungulran mu tatena' za salaw imaran.","我們的傳統料理真的很美味。"
"maw ku, parekazuwa 'ami ku lra 'azi muruma', inu mu?","我也是，我已經半年沒有回老家了，你呢？"
"kemazu mavangavang ku kikarun, sa'ami ku lra 'azi muruma' i zekalr.","我也忙著工作，一年沒有回部落了。"
"kanini na katalaulepan salrangana ta muruma' mu!","我們這個假日一起回去吧！"
"nu muruma' ku lra mu, na tinaveras, 'avay, nilungulr, maranger ku ziya mekan za kulang i zenan, vavuy, zi na dinukel.","我回家之後，除了糯米飯、醃肉，我希望還能吃到山菜、山豬肉還有麻糬。"
"a eman nu saharan?","你的興趣是什麼？"
"ku saharan mu a paseki za zenan.","我的興趣是爬山。"
"paseki za zenan mu ulra emaeman a 'inavayan?","爬山有哪些好處？"
"paseki za zenan mu, maruwa pakadalikedik za zazek, maruwa mudalrep kana kalruvaku.","爬山可以使身體健康，也能親近大自然。"
"aykiya! zemangzang vi'asan na derun, penauwa maruwa mukuwa i zenan kureseleva, pasalaw valiyan.","哎呀！炎熱的夏天，正好可以到山裡避暑，非常涼快。"
"nu kemazu mu nu saharan mu?","那你的興趣呢？"
"ku saharan maw na semasing.","我的興趣是攝影。"
"a zenan i Taywan tena' pasalaw vulay, nu masalr mu maruwa ta marelrang paseki za zenan.","台灣的山景其實非常美麗，下回我們可以一起爬山。"
"kemani mu karuwa ku murung za saasing, semasing i zenan za sazu a pazazangalan na sasing.","這樣我可以帶著相機，拍到山中許多珍貴的畫面。"
"nannu dinawayan na sasing karuwa pupana kana kahuwahuwan i zekalr pana'u kana zinekalranan.","你的作品可以在部落的活動中給族人欣賞。"
"kana sa'ami mu marasahasahar u kana iyan na ziki?","一年之中你最喜歡哪一個季節？"
"marasahasahar ku kana derun lra.","我最喜歡夏季了。"
"kemuda ziya maw?","為什麼？"
"'alra na derun mu kalranguyan, kaekanan za koli a 'inava na ziki, inu mu?","因為夏季是游泳、吃冰的好季節，那你呢？"
"sahar ku za ventrili, 'alra na ventrili mu 'azi lritek, 'azi vi'as, 'inava ta anger.","我喜歡秋季，因為秋天不冷不熱，很舒服。"
"araretiz lra na wari.","天氣漸漸冷了起來。"
"ai wa! meredek ziya na vetriliyan mu, dika 'aremeng na wari.","是啊！一到冬季，天就黑的很快。"
"'azi kuwatreng nu kaseveran! mi'aputr i iyan ziya.","春天也不錯啊！到處開滿了花。"
"pamaw! izu penauwa nana'uwan za 'aputr 'inava na ziki.","對啊！那正是賞花的好季節。"
"kema mapiya na trau.","大家都這麼說。"
"ulasaw u semangalan kana vekal na 'ami!","祝你新年快樂！"
"lrayuwan, kunu ulasaw semangalan kana vekal na 'ami!","謝謝，我也祝你新年快樂！"
"mianger u za muruma' pavilung?","你打算回家過年嗎？"
"ai, ku i pilralrangaw ku 'azin zi ku lralrak salrangan muveruk.","是的，我會帶著太太和小孩一起回去。"
"ulra i iyan nu kazekalran?","你的家鄉在哪裡呢？"
"ulra i Valangaw za salaw vulay kana saya zekalr.","在台東的一個美麗的部落。"
"nu kemazu mu mianger u za kuwadakuda muveruk?","那你打算怎麼回去呢？"
"pararelrang ku kani valri na ma'inayan saruma'enan, mukasa mipalizing muveruk.","我會和我哥哥一家人，一起開車回去。"
"kemuda mu semasaharan pavilung kanmu i kazekalran?","你們家鄉都怎麼慶祝過年呢？"
"mukasa mi miraw saruma'enan, mukasa mi semenay zi muwarak.","我們全家人會團聚在一起吃飯，一起唱歌跳舞。"
"kinger ta mu kasahasahar, nu kemazu mu sahar u pavilung?","聽起來很有趣，那你喜歡過年嗎？"
"salaw ku sahar 'alra na 'azi ta kalre'ayan mukasa muwazuk saruma'enan.","我很喜歡，因為全家人難得可以聚在一起。"
"intaw mu a salaw ra'emetr na trau.","他是一個很努力的人。"
"nu kemakuda ziya mu taw tulre'ayaw peniya.","他總是把每件事情做好。"
"mamatras i intaw?","他會不會很驕傲呢？"
"'aziziyan mamatras i intaw, pawnung salaw miirayan menadanadam.","他從來都不驕傲，而且虛心學習。"
"sahar u kana kemani na trau?","你喜歡這樣的人嗎？"
"kamelriya lra 'azi sahar! aramawa na maw ku na ma'ulid temaranapaw na trau.","當然喜歡啊！但是，我是一個粗心的人。"
"kemazu ziya maw? 'inava nu kakuwayanan kema ku.","會嗎？我覺得你的個性很善良。"
"lrayuwan kanannu iyapuitras.","謝謝你的讚美。"
"irayan, karuwa ku kipuwalrang kannu?","對不起，我可以請你幫個忙嗎？"
"karuwa, 'alra rengai.","可以，請說。"
"ku vilinaw i kiya'ezengan na tatusuk.","我把鑰匙留在房間裡。"
"mutra'etra' u i patraran.","你把自己鎖在外面了。"
"ai, karuwa u veray kaningku kana ilrasez na tatusuk?","是的，可以給我備用鑰匙嗎？"
"karuwa, kiyumalra ku tu vangko nu kiya'ezengan?","可以，請問你的房間號碼是幾號？"
"kaazu ku kana 405 tu vangko na kiya'ezengan.","我住405號房間。"
"ivi', nannu tatusuk na ilrasez ini a.","小姐，這是你備用的鑰匙。"
"lrayuwan, kiyumalra ku ziya za zuma, ulra ku ipatez a niliputr?","謝謝。另外請問一下，有我的包裹嗎？"
"maylra, mena'uwa ku ziya, atrevung lra, urla saya ipatez a niliputr.","請稍等，我查一下。查到了，有一件包裹。"
"marepana'uwa ta ziya.","再見。"
"temakakesi u kana iyan na takesiyan?","你在哪一間學校讀書呢？"
"temakesi ku i Tayping kana palrivak na takesiyan.","我在太平國民小學就讀。　"
"pukapida 'ami itakesi?","是幾年級呢？"
"melavat kana katalaulepan nu derun mu, auwa kana kocong lra.","暑假過後，就升國中了。"
"na kocong mu sazu tu nanadaman na valray.","國中要學習的功課很多。"
"marasahasahar u kana i iyan na nanadaman na valary?","你最喜歡哪一門課？"
"marasahasahar ku kana sasenayan.","我最喜歡音樂課。"
"maresan ku kannu, maw sahar kana sasenayan.","我跟你一樣，也喜歡上音樂課。"
"kema ku nu temakesi ta za sasenayan mu maruwa ta semenay, maruwa ta ziya menadanadam za marekamelrimelri za pararuniyan.","我認為上音樂課可以唱歌、還可以學習各種樂器。"
"ai! pakaatra'alr i anger na takakesiyan mu, sahar mapiyapiya.","是啊！讓人放鬆心情的課，大家都喜歡。"
"malrazam u marengai za ngai na Pinuyumayan?","你會說卑南語嗎？"
"ai, harem mu mawmaw na kalre'ayan mu malrazam ku marengai.","是的，現在只會説簡單的對話。"
"kemuda u menadanadam?","你是怎麼學的？"
"kazu ku i ruma' menadanadam marengai zanta ngai kimazayar za niruma'enan.","我在家裡學習用母語和家人交談。"
"misaharan ku tu ngai na Pinuyumayan, harem mianger ku za trimima' za valray menadanadam.","我對卑南語很有興趣，最近考慮要去買書來學習。"
"ulra a eman kirepa'uwa a valray?","有什麼適合的書籍嗎？"
"semukun ku pupana kana tu valray na Pinuyumayan, ulra ziya tu iveray na nanadaman kinger na CD.","我推薦卑南語教材，它還附贈可以學習的CD。"
"ulra ziya a zuma?","還有別的嗎？"
"ulra ziya a zuma kazu kana wanglru pupana za nanadaman a takakesiyan, karuwa ta parepana'u.","另外還有一些網路上提供的線上學習課程，可以參考。"
"a maw na ulra kemazu kana sazu a piniemanan, tena' lra lrayuwan kannu.","原來有那麼多的資源，真謝謝你。"
"ai mu, kiyumalra ku ziya mranger mu mukuwa i iyan?","好的，請問你們想去哪裡呢？"
"maranger mi mukuwa i Dipung i Hokkaydo mena'uwa za urelra.","我們想去日本的北海道賞雪。"
"kiyumalra ku papida mu ziya maw?","請問有幾位呢？"
"lralruwatr, harem maruwaruwa mi saruma'enan mukuwa muzangiya.","五位，這次是難得的家族旅行呢。"
"mukuwa u muzangiya i iyan a pakangawayan kana liyusan?","上禮拜你去哪裡玩?"
"mukasa ku za niruma'enan mukuwa muzangiya i Tayhok.","和家人到台北玩。"
"maw i iyan nu kinasahasahar na uzazangiyan?","你最喜歡的景點是哪裡呢？"
"nu 'aremeng i Tayhok salaw vulay, semasing mi saruma'eman za sazu venilin pukinēng.","台北的夜景非常美麗，也和家人在那裡拍了照片留念。"
"tatena' ka'ilri'ilring, nu miwari ku mu maranger ku mukuwa mena'uwa.","真令人羨慕，有機會我也希望可以去看看。"
"kalriketriyu marengai pakalrazam kannu.","請簡短地自我介紹。"
"karuwa u marengai zannu inlrangan kikarun?","可以談談你工作經驗嗎？"
"kazu ku ziyan kana kikarukarunan i Yonghong zi i Yongta mutu kēli, mitrepa knna zaymu.","我曾經在永豐公司和永達公司擔任經理，負責處理財務。"
"manueman kana sawariyan nu kinikarunan lra?","你工作多久了?"
"kikarun ku lra tuluwa 'ami.","我已經工作三年了。"
"nu kiyakarunan mu a emaeman?","你的工作內容是什麼？"
"paretulre'ay ku kana marekamelrimelri na musavak zi na pinupana na paisu zi tu kawniyu na kiyakarun na trau.","我都在處理公司的各種收入與支出和員工的薪資。"
"kemuda zi zuwa u kiyumalra kanini na kiyakarunan?","你為什麼應徵這份工作？"
"'alra na kemay Valangaw ku zuwa kazuwa i Tayhok, semeneng kazu ku i Tayhok miya' za kiyakarunan.","因為我從台東搬到台北，所以要在台北找工作。"
"semeneng amelri u trau i Tayhok?","所以你不是台北人？"
"amelri, trau ku i Valangaw.","不是，我是台東人。"
"kemazu ziya maw ? kemuda zi malrazam u?","是嗎？你怎麼知道？"
"'alra na kana wari ziyan mararenagi u kana dingwa.","因為你每天都在講電話。"
"kamelriya ku lra 'azi kimazayar za niruma'enan za dingwa?","難道就不會是跟家人通電話嗎？"
"kana wari ziya nu kituluz u za dingwa mu semangal zi likeliked u, kamaw nu kiyarais na padingwa.","你每天接到電話都笑的很開心，應該是女朋友打來的。"
"kemazu u kana patulre'ay mena'u kaningku!","你那麼注意我啊！"
"kemudaya lra ! na'ui nu aidan kana wari pilralrangu nu kiyarais kimalrazama ta.","當然啊！看哪一天帶女朋友來認識認識麻 ！"
"ai mu!","好啊！"
"vulay nu kiyarais.","你的女朋友很漂亮。"
"lrayuwan kannu, nu kemazu mu nu kiyarais mu?","謝謝你，那你的女朋友呢？"
"kemazu mu tuwa ya'anay nangku kiyarais za sasa.","那我請我的女朋友幫你介紹一位。"
"i ini mu niyam kiruwan na trungutrungulran, auwa ku kurelranga kana kasungalan.","這是我們的傳統服飾，我要去參加祭典。"
"sasenay zi waarak u nu kasungalan?","你會在祭典中唱歌跳舞嗎？"
